support,itemsets
0.003395585738539898,"['Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Bullet Train', 'Nope']"
0.003395585738539898,"['Glass Onion: A Knives Out Mystery', 'Nope']"
0.003395585738539898,"['The Batman', 'Nope']"
0.003395585738539898,"['Bullet Train', 'Glass Onion: A Knives Out Mystery', 'Nope']"
0.003395585738539898,"['Bullet Train', 'The Batman', 'Nope']"
0.003395585738539898,"['The Batman', 'Nope', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Bullet Train', 'The Batman', 'Nope', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Prey', 'Nope']"
0.003395585738539898,"['Scream', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'The Batman']"
0.003395585738539898,"['Top Gun: Maverick', 'Black Panther: Wakanda Forever']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Thor: Love and Thunder', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Top Gun: Maverick', 'Thor: Love and Thunder', 'Black Panther: Wakanda Forever']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Top Gun: Maverick', 'Black Panther: Wakanda Forever', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'The Batman', 'M3GAN']"
0.003395585738539898,"['Top Gun: Maverick', 'Black Panther: Wakanda Forever', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'Everything Everywhere All at Once']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'The Batman']"
0.003395585738539898,"['Top Gun: Maverick', 'Spider-Man: No Way Home', 'Black Panther: Wakanda Forever']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'The Batman']"
0.003395585738539898,"['Top Gun: Maverick', 'Everything Everywhere All at Once', 'Black Panther: Wakanda Forever']"
0.003395585738539898,"['Top Gun: Maverick', 'Black Panther: Wakanda Forever', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Top Gun: Maverick', 'Black Panther: Wakanda Forever', 'Thor: Love and Thunder', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'M3GAN', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'M3GAN', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Thor: Love and Thunder', 'The Batman', 'M3GAN']"
0.003395585738539898,"['Top Gun: Maverick', 'Thor: Love and Thunder', 'Black Panther: Wakanda Forever', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'Thor: Love and Thunder', 'Everything Everywhere All at Once']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'The Batman', 'Thor: Love and Thunder']"
0.003395585738539898,"['Top Gun: Maverick', 'Spider-Man: No Way Home', 'Black Panther: Wakanda Forever', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'The Batman', 'Thor: Love and Thunder']"
0.003395585738539898,"['Top Gun: Maverick', 'Everything Everywhere All at Once', 'Black Panther: Wakanda Forever', 'Thor: Love and Thunder']"
0.003395585738539898,"['Top Gun: Maverick', 'Thor: Love and Thunder', 'Black Panther: Wakanda Forever', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Glass Onion: A Knives Out Mystery', 'The Batman', 'M3GAN']"
0.003395585738539898,"['Top Gun: Maverick', 'Black Panther: Wakanda Forever', 'Glass Onion: A Knives Out Mystery', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'Everything Everywhere All at Once']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Top Gun: Maverick', 'Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Top Gun: Maverick', 'Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Top Gun: Maverick', 'Black Panther: Wakanda Forever', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'M3GAN', 'Everything Everywhere All at Once']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'The Batman', 'M3GAN']"
0.003395585738539898,"['Top Gun: Maverick', 'Spider-Man: No Way Home', 'Black Panther: Wakanda Forever', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'The Batman', 'M3GAN']"
0.003395585738539898,"['Top Gun: Maverick', 'Everything Everywhere All at Once', 'Black Panther: Wakanda Forever', 'M3GAN']"
0.003395585738539898,"['Top Gun: Maverick', 'Black Panther: Wakanda Forever', 'The Batman', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'The Batman', 'Everything Everywhere All at Once']"
0.003395585738539898,"['Top Gun: Maverick', 'Spider-Man: No Way Home', 'Black Panther: Wakanda Forever', 'Everything Everywhere All at Once']"
0.003395585738539898,"['Top Gun: Maverick', 'Spider-Man: No Way Home', 'Black Panther: Wakanda Forever', 'The Batman']"
0.003395585738539898,"['Top Gun: Maverick', 'Everything Everywhere All at Once', 'Black Panther: Wakanda Forever', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Spider-Man: No Way Home', 'M3GAN', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'M3GAN', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'M3GAN', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'M3GAN', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'M3GAN', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Spider-Man: No Way Home', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'M3GAN', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Spider-Man: No Way Home', 'M3GAN', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'M3GAN', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Spider-Man: No Way Home', 'M3GAN', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'M3GAN', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Thor: Love and Thunder', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'The Batman']"
0.003395585738539898,"['Black Panther: Wakanda Forever', 'Everything Everywhere All at Once', 'Top Gun: Maverick', 'Spider-Man: No Way Home', 'M3GAN', 'Glass Onion: A Knives Out Mystery', 'Thor: Love and Thunder', 'The Batman']"
